Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570557,-,-,-,30.65,-101.7,-6,644,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,1,0,30,0,0,0,4.2,6.2,171.09,944,-4.800000000000001
2013,1,1,1,30,0,0,0,4.2,5.6000000000000005,168.31,944,-4.800000000000001
2013,1,1,2,30,0,0,0,4.1000000000000005,5.1000000000000005,156.55,944,-4.6000000000000005
2013,1,1,3,30,0,0,0,4,4.7,143.77,944,-4.3
2013,1,1,4,30,0,0,0,4,4.3,130.88,944,-3.9000000000000004
2013,1,1,5,30,0,0,0,3.7,3.7,118.12,945,-3.6
2013,1,1,6,30,0,0,0,3.5,2.8000000000000003,105.64,946,-3.4000000000000004
2013,1,1,7,30,0,0,0,3.8000000000000003,2.8000000000000003,93.61,947,-3.2
2013,1,1,8,30,113,35,572,4.4,4.4,82.17,948,-3.1
2013,1,1,9,30,310,54,824,4.6000000000000005,6.9,71.95,948,-3.1
2013,1,1,10,30,348,171,395,4.5,9.4,63.28,948,-3.5
2013,1,1,11,30,605,69,982,4.3,11.5,56.95,948,-4.7
2013,1,1,12,30,553,160,665,4.4,13,53.79,947,-6.4
2013,1,1,13,30,561,135,731,4.4,13.600000000000001,54.39,946,-7.800000000000001
2013,1,1,14,30,447,177,518,4.3,13.5,58.620000000000005,946,-8.5
2013,1,1,15,30,342,127,523,3.8000000000000003,12.600000000000001,65.77,946,-8.8
2013,1,1,16,30,178,89,343,2.9000000000000004,10.600000000000001,75,946,-8.6
2013,1,1,17,30,36,28,106,2.2,9.200000000000001,85.55,946,-7.5
2013,1,1,18,30,0,0,0,2.7,6.800000000000001,97.3,947,-6.800000000000001
2013,1,1,19,30,0,0,0,2.9000000000000004,5.9,109.49000000000001,948,-6.300000000000001
2013,1,1,20,30,0,0,0,2.9000000000000004,4.9,122.07000000000001,948,-5.7
2013,1,1,21,30,0,0,0,2.9000000000000004,4,134.89000000000001,948,-5.4
2013,1,1,22,30,0,0,0,2.7,3.2,147.78,949,-5.2
2013,1,1,23,30,0,0,0,2.4000000000000004,2.6,160.41,949,-5.2
2013,1,2,0,30,0,0,0,1.9000000000000001,2,170.96,949,-5.300000000000001
2013,1,2,1,30,0,0,0,1.5,1.5,168.32,949,-5.5
2013,1,2,2,30,0,0,0,1.2000000000000002,1.1,156.61,949,-5.7
2013,1,2,3,30,0,0,0,1.1,0.7000000000000001,143.84,949,-6
2013,1,2,4,30,0,0,0,1.1,0.5,130.95,949,-6.1000000000000005
2013,1,2,5,30,0,0,0,1,0.30000000000000004,118.18,949,-6.300000000000001
2013,1,2,6,30,0,0,0,0.9,0.1,105.69,949,-6.4
2013,1,2,7,30,0,0,0,1.1,0.5,93.66,949,-6.4
2013,1,2,8,30,41,41,0,1.4000000000000001,1.8,82.2,949,-6.4
2013,1,2,9,30,198,121,247,1.4000000000000001,3.6,71.96000000000001,950,-6.6000000000000005
2013,1,2,10,30,386,135,557,1.4000000000000001,5.9,63.27,949,-6.5
2013,1,2,11,30,518,125,721,1.6,8.4,56.9,949,-6.4
2013,1,2,12,30,530,189,575,2,10.4,53.71,948,-6.300000000000001
2013,1,2,13,30,639,85,948,2.2,11.4,54.28,947,-6.2
2013,1,2,14,30,565,80,927,2.4000000000000004,11.700000000000001,58.49,946,-6
2013,1,2,15,30,428,72,862,2.6,11.3,65.64,946,-5.9
2013,1,2,16,30,245,57,718,2.2,9.5,74.86,946,-5.9
2013,1,2,17,30,57,27,371,1.7000000000000002,8,85.41,946,-5.300000000000001
2013,1,2,18,30,0,0,0,1.9000000000000001,4.800000000000001,97.16,947,-5.6000000000000005
2013,1,2,19,30,0,0,0,2.1,4,109.35000000000001,948,-5.5
2013,1,2,20,30,0,0,0,2,3,121.94,949,-5.300000000000001
2013,1,2,21,30,0,0,0,1.8,2.1,134.76,949,-5.2
2013,1,2,22,30,0,0,0,1.7000000000000002,1.2000000000000002,147.64000000000001,949,-5.2
2013,1,2,23,30,0,0,0,1.6,0.5,160.27,949,-5.2
2013,1,3,0,30,0,0,0,1.5,-0.1,170.82,949,-5.1000000000000005
2013,1,3,1,30,0,0,0,1.3,-0.7000000000000001,168.33,949,-5.2
2013,1,3,2,30,0,0,0,1.2000000000000002,-1.1,156.67000000000002,950,-5.2
2013,1,3,3,30,0,0,0,1.1,-1.1,143.9,950,-5.300000000000001
2013,1,3,4,30,0,0,0,1.2000000000000002,-0.9,131.01,950,-5.4
2013,1,3,5,30,0,0,0,1.6,-0.6000000000000001,118.24000000000001,950,-5.5
2013,1,3,6,30,0,0,0,2.3000000000000003,-0.2,105.74000000000001,951,-5.6000000000000005
2013,1,3,7,30,0,0,0,3.1,0.6000000000000001,93.69,951,-5.6000000000000005
2013,1,3,8,30,11,11,0,3.6,2.1,82.22,952,-5.300000000000001
2013,1,3,9,30,140,124,53,4.3,4.1000000000000005,71.96000000000001,953,-5.1000000000000005
2013,1,3,10,30,62,62,0,5,5.9,63.24,953,-5.6000000000000005
2013,1,3,11,30,97,97,0,5.1000000000000005,7,56.84,952,-5.9
2013,1,3,12,30,222,213,15,5,7.7,53.63,951,-5.9
2013,1,3,13,30,132,132,0,4.6000000000000005,8.1,54.160000000000004,951,-5.9
2013,1,3,14,30,117,117,0,4.1000000000000005,7.9,58.35,951,-5.6000000000000005
2013,1,3,15,30,98,98,0,3.7,7.2,65.49,951,-5
2013,1,3,16,30,13,13,0,3.3000000000000003,6.300000000000001,74.72,951,-4.800000000000001
2013,1,3,17,30,16,16,0,3,5.7,85.27,951,-4.800000000000001
2013,1,3,18,30,0,0,0,1.8,3.7,97.02,952,-4.3
2013,1,3,19,30,0,0,0,2.2,2.5,109.21000000000001,953,-3.1
2013,1,3,20,30,0,0,0,2.6,1.6,121.8,954,-2.4000000000000004
2013,1,3,21,30,0,0,0,2.3000000000000003,1.1,134.62,954,-2.3000000000000003
2013,1,3,22,30,0,0,0,2.2,0.8,147.51,954,-2
2013,1,3,23,30,0,0,0,2.3000000000000003,0.6000000000000001,160.13,954,-1.9000000000000001
2013,1,4,0,30,0,0,0,2.3000000000000003,0.4,170.68,954,-1.9000000000000001
2013,1,4,1,30,0,0,0,2.2,0.30000000000000004,168.33,954,-1.9000000000000001
2013,1,4,2,30,0,0,0,2.2,0.1,156.72,954,-1.9000000000000001
2013,1,4,3,30,0,0,0,2.1,0,143.96,953,-2
2013,1,4,4,30,0,0,0,2,-0.1,131.07,953,-2
2013,1,4,5,30,0,0,0,2,-0.2,118.29,954,-2
2013,1,4,6,30,0,0,0,2.1,-0.4,105.79,954,-2.1
2013,1,4,7,30,0,0,0,2.6,-0.1,93.73,954,-2.2
2013,1,4,8,30,35,35,0,3.4000000000000004,1.2000000000000002,82.24,955,-1.9000000000000001
2013,1,4,9,30,291,96,629,3.6,2.5,71.96000000000001,955,-2
2013,1,4,10,30,301,196,233,3.4000000000000004,3.5,63.21,955,-2.1
2013,1,4,11,30,379,252,233,3.2,4.3,56.78,954,-2.1
2013,1,4,12,30,429,276,258,2.9000000000000004,4.9,53.53,953,-2.1
2013,1,4,13,30,255,237,31,2.6,5.300000000000001,54.04,952,-2
2013,1,4,14,30,169,168,4,2.2,5.4,58.21,951,-1.8
2013,1,4,15,30,123,123,0,1.8,5.1000000000000005,65.34,951,-1.6
2013,1,4,16,30,111,102,35,1.3,4.3,74.57000000000001,951,-1.4000000000000001
2013,1,4,17,30,25,25,0,1,3.8000000000000003,85.12,951,-1.1
2013,1,4,18,30,0,0,0,0.7000000000000001,2,96.87,952,-0.9
2013,1,4,19,30,0,0,0,0.8,1.1,109.07000000000001,952,-0.9
2013,1,4,20,30,0,0,0,1,0.2,121.66,952,-0.9
2013,1,4,21,30,0,0,0,1.1,-0.7000000000000001,134.49,952,-1
2013,1,4,22,30,0,0,0,1.2000000000000002,-1.4000000000000001,147.37,952,-1.4000000000000001
2013,1,4,23,30,0,0,0,1.3,-1.5,159.99,952,-1.5
2013,1,5,0,30,0,0,0,2.1,-0.9,170.53,952,-1
2013,1,5,1,30,0,0,0,2.7,-0.7000000000000001,168.33,952,-1.3
2013,1,5,2,30,0,0,0,2.5,-0.9,156.76,951,-1.7000000000000002
2013,1,5,3,30,0,0,0,2.2,-1,144.02,951,-2
2013,1,5,4,30,0,0,0,1.9000000000000001,-1.1,131.13,951,-2.1
2013,1,5,5,30,0,0,0,1.8,-1.6,118.34,951,-2.3000000000000003
2013,1,5,6,30,0,0,0,1.9000000000000001,-2.2,105.83,951,-2.6
2013,1,5,7,30,0,0,0,2.6,-1.7000000000000002,93.76,952,-2.9000000000000004
2013,1,5,8,30,113,36,573,3.3000000000000003,0.4,82.25,952,-2.6
2013,1,5,9,30,186,125,195,3.5,3.7,71.95,952,-1.9000000000000001
2013,1,5,10,30,485,66,930,3.7,7.2,63.18,951,-2.1
2013,1,5,11,30,609,71,981,3.5,9.700000000000001,56.71,950,-3.4000000000000004
2013,1,5,12,30,667,78,989,3.4000000000000004,11.5,53.43,949,-4.800000000000001
2013,1,5,13,30,659,77,989,3.2,12.8,53.910000000000004,948,-5.9
2013,1,5,14,30,583,72,966,3.1,13.4,58.07,948,-6.7
2013,1,5,15,30,446,65,906,2.8000000000000003,13.100000000000001,65.19,948,-7.1000000000000005
2013,1,5,16,30,263,52,783,1.8,10.4,74.41,948,-6.300000000000001
2013,1,5,17,30,68,27,465,1.2000000000000002,8.1,84.98,948,-2.3000000000000003
2013,1,5,18,30,0,0,0,1.4000000000000001,4.800000000000001,96.72,949,-4
2013,1,5,19,30,0,0,0,1.4000000000000001,3.9000000000000004,108.93,950,-4.4
2013,1,5,20,30,0,0,0,1.4000000000000001,3.1,121.52,950,-4.7
2013,1,5,21,30,0,0,0,1.5,2.3000000000000003,134.35,950,-5.1000000000000005
2013,1,5,22,30,0,0,0,1.6,1.6,147.23,951,-5.4
2013,1,5,23,30,0,0,0,1.8,1.1,159.84,951,-5.800000000000001
2013,1,6,0,30,0,0,0,2.2,0.8,170.38,951,-6.2
2013,1,6,1,30,0,0,0,2.7,0.5,168.31,951,-6.6000000000000005
2013,1,6,2,30,0,0,0,3.1,0.1,156.81,952,-7
2013,1,6,3,30,0,0,0,3.4000000000000004,-0.6000000000000001,144.07,952,-7.300000000000001
2013,1,6,4,30,0,0,0,3.4000000000000004,-1.4000000000000001,131.18,952,-7.6000000000000005
2013,1,6,5,30,0,0,0,3.3000000000000003,-2.1,118.39,952,-7.800000000000001
2013,1,6,6,30,0,0,0,3.3000000000000003,-2.7,105.87,953,-7.9
2013,1,6,7,30,0,0,0,3.6,-2.2,93.78,954,-8
2013,1,6,8,30,116,34,609,3.9000000000000004,-0.1,82.26,954,-7.800000000000001
2013,1,6,9,30,315,54,842,3.4000000000000004,3.4000000000000004,71.94,955,-7.1000000000000005
2013,1,6,10,30,486,64,932,2.7,7.2,63.13,955,-6.5
2013,1,6,11,30,609,71,978,2,10.200000000000001,56.64,954,-6.800000000000001
2013,1,6,12,30,668,78,989,1.4000000000000001,12,53.32,953,-6.9
2013,1,6,13,30,661,77,987,1.1,12.9,53.77,952,-7
2013,1,6,14,30,585,73,963,1,13.3,57.910000000000004,951,-7
2013,1,6,15,30,448,66,904,1.1,13,65.03,951,-6.9
2013,1,6,16,30,265,53,783,1,11,74.26,950,-6
2013,1,6,17,30,71,28,478,1,9.4,84.83,950,-2.1
2013,1,6,18,30,0,0,0,1.4000000000000001,5.800000000000001,96.58,950,-4.3
2013,1,6,19,30,0,0,0,1.5,4.4,108.78,951,-4.5
2013,1,6,20,30,0,0,0,1.5,3.3000000000000003,121.38,951,-4.7
2013,1,6,21,30,0,0,0,1.7000000000000002,2.3000000000000003,134.21,951,-4.800000000000001
2013,1,6,22,30,0,0,0,1.9000000000000001,2,147.09,950,-4.9
2013,1,6,23,30,0,0,0,1.9000000000000001,1.6,159.69,950,-4.800000000000001
2013,1,7,0,30,0,0,0,1.9000000000000001,0.8,170.22,949,-4.800000000000001
2013,1,7,1,30,0,0,0,1.8,0,168.29,949,-5
2013,1,7,2,30,0,0,0,1.7000000000000002,-0.6000000000000001,156.84,949,-5.1000000000000005
2013,1,7,3,30,0,0,0,1.6,-1.3,144.12,948,-5.2
2013,1,7,4,30,0,0,0,1.7000000000000002,-1.1,131.22,948,-5.300000000000001
2013,1,7,5,30,0,0,0,2,-0.4,118.43,948,-5.1000000000000005
2013,1,7,6,30,0,0,0,2.5,0.1,105.9,948,-4.800000000000001
2013,1,7,7,30,0,0,0,3.3000000000000003,0.8,93.8,948,-4.5
2013,1,7,8,30,62,49,94,3.9000000000000004,2.4000000000000004,82.26,948,-4.2
2013,1,7,9,30,56,56,0,4.6000000000000005,4.800000000000001,71.92,948,-3.7
2013,1,7,10,30,229,196,73,5.300000000000001,6.800000000000001,63.08,947,-3.4000000000000004
2013,1,7,11,30,344,259,154,5.300000000000001,8.1,56.550000000000004,946,-3.3000000000000003
2013,1,7,12,30,531,200,554,5.1000000000000005,9.1,53.2,945,-3.3000000000000003
2013,1,7,13,30,508,225,477,5,10.3,53.63,944,-3.4000000000000004
2013,1,7,14,30,436,207,429,4.9,11.200000000000001,57.75,943,-3.4000000000000004
2013,1,7,15,30,349,139,494,4.7,11,64.87,943,-3.4000000000000004
2013,1,7,16,30,164,108,204,3.8000000000000003,9.4,74.10000000000001,943,-3.2
2013,1,7,17,30,44,33,123,2.9000000000000004,8.200000000000001,84.67,942,-2.3000000000000003
2013,1,7,18,30,0,0,0,2.4000000000000004,5.5,96.42,943,-1.8
2013,1,7,19,30,0,0,0,2.5,4.7,108.64,942,-1.8
2013,1,7,20,30,0,0,0,2.7,4.1000000000000005,121.24000000000001,942,-1.7000000000000002
2013,1,7,21,30,0,0,0,2.7,3.4000000000000004,134.07,941,-1.5
2013,1,7,22,30,0,0,0,2.7,2.8000000000000003,146.95000000000002,941,-1.2000000000000002
2013,1,7,23,30,0,0,0,2.7,2.3000000000000003,159.54,941,-0.9
2013,1,8,0,30,0,0,0,2.6,1.8,170.06,941,-0.4
2013,1,8,1,30,0,0,0,2.4000000000000004,1.3,168.26,940,0
2013,1,8,2,30,0,0,0,2,0.8,156.87,940,0.5
2013,1,8,3,30,0,0,0,1.7000000000000002,0.5,144.16,940,0.5
2013,1,8,4,30,0,0,0,1.5,1.1,131.26,939,1.1
2013,1,8,5,30,0,0,0,1.5,2.2,118.46000000000001,939,1.8
2013,1,8,6,30,0,0,0,1.3,3,105.92,940,2.2
2013,1,8,7,30,0,0,0,1.4000000000000001,4,93.81,940,2.9000000000000004
2013,1,8,8,30,93,52,307,1.7000000000000002,5.300000000000001,82.26,941,3.6
2013,1,8,9,30,30,30,0,1.7000000000000002,6.4,71.89,941,4.4
2013,1,8,10,30,90,90,0,1.5,7.4,63.03,940,5.2
2013,1,8,11,30,115,115,0,1.6,8.4,56.46,939,5.9
2013,1,8,12,30,104,104,0,2,9.4,53.07,938,6.6000000000000005
2013,1,8,13,30,100,100,0,2.4000000000000004,10.100000000000001,53.480000000000004,937,7.2
2013,1,8,14,30,168,166,3,2.9000000000000004,10.5,57.59,937,7.5
2013,1,8,15,30,136,136,0,3.1,10.5,64.7,937,7.6000000000000005
2013,1,8,16,30,121,108,45,3.2,10.100000000000001,73.93,938,7.6000000000000005
2013,1,8,17,30,31,31,0,3.3000000000000003,9.700000000000001,84.52,939,7.5
2013,1,8,18,30,0,0,0,4,8.8,96.27,940,7.1000000000000005
2013,1,8,19,30,0,0,0,3.8000000000000003,8.3,108.49000000000001,940,6.7
2013,1,8,20,30,0,0,0,3.9000000000000004,7.800000000000001,121.10000000000001,941,6.4
2013,1,8,21,30,0,0,0,3.6,7.300000000000001,133.93,941,6
2013,1,8,22,30,0,0,0,3.7,7,146.81,942,5.800000000000001
2013,1,8,23,30,0,0,0,3.9000000000000004,6.800000000000001,159.39000000000001,942,5.7
2013,1,9,0,30,0,0,0,3.8000000000000003,6.5,169.89000000000001,942,5.4
2013,1,9,1,30,0,0,0,3.9000000000000004,6.2,168.22,943,5.2
2013,1,9,2,30,0,0,0,3.9000000000000004,6,156.89000000000001,943,4.9
2013,1,9,3,30,0,0,0,4,5.800000000000001,144.19,943,4.7
2013,1,9,4,30,0,0,0,4,5.6000000000000005,131.3,943,4.5
2013,1,9,5,30,0,0,0,4.1000000000000005,5.300000000000001,118.5,942,4.4
2013,1,9,6,30,0,0,0,4.1000000000000005,5.2,105.94,943,4.3
2013,1,9,7,30,0,0,0,4.5,5.6000000000000005,93.82000000000001,944,4.3
2013,1,9,8,30,5,5,0,5.4,6.7,82.25,944,4.6000000000000005
2013,1,9,9,30,38,38,0,6.2,8,71.85000000000001,944,5.4
2013,1,9,10,30,18,18,0,6.2,8.9,62.97,943,6.1000000000000005
2013,1,9,11,30,91,91,0,6.2,9.3,56.370000000000005,942,6.4
2013,1,9,12,30,16,16,0,6.1000000000000005,9.4,52.94,941,6.5
2013,1,9,13,30,39,39,0,5.4,9.1,53.32,940,6.300000000000001
2013,1,9,14,30,43,43,0,4.4,8.6,57.42,941,5.9
2013,1,9,15,30,29,29,0,3.7,7.800000000000001,64.53,941,5.4
2013,1,9,16,30,70,70,0,3.9000000000000004,6.800000000000001,73.76,942,4.800000000000001
2013,1,9,17,30,36,34,25,4.1000000000000005,6.300000000000001,84.36,942,4.2
2013,1,9,18,30,0,0,0,4.1000000000000005,5.1000000000000005,96.11,942,3.6
2013,1,9,19,30,0,0,0,3.8000000000000003,4.7,108.34,942,3.2
2013,1,9,20,30,0,0,0,3.6,4.5,120.95,942,2.9000000000000004
2013,1,9,21,30,0,0,0,3.6,4.3,133.78,942,2.7
2013,1,9,22,30,0,0,0,3.6,4.1000000000000005,146.66,943,2.5
2013,1,9,23,30,0,0,0,3.4000000000000004,3.7,159.24,943,2.3000000000000003
2013,1,10,0,30,0,0,0,3.4000000000000004,3.2,169.71,942,2
2013,1,10,1,30,0,0,0,3.6,2.7,168.17000000000002,942,1.8
2013,1,10,2,30,0,0,0,3.8000000000000003,2.4000000000000004,156.91,941,1.5
2013,1,10,3,30,0,0,0,3.9000000000000004,2.3000000000000003,144.22,941,1.4000000000000001
2013,1,10,4,30,0,0,0,3.8000000000000003,2.3000000000000003,131.33,941,1.3
2013,1,10,5,30,0,0,0,3.4000000000000004,2.4000000000000004,118.52,941,1.3
2013,1,10,6,30,0,0,0,2.6,2,105.96000000000001,942,1.4000000000000001
2013,1,10,7,30,0,0,0,2.7,2.6,93.82000000000001,943,1.3
2013,1,10,8,30,103,38,483,3.7,5,82.23,944,1.7000000000000002
2013,1,10,9,30,292,59,746,4.5,7.800000000000001,71.81,944,2.1
2013,1,10,10,30,464,68,868,4.800000000000001,10.600000000000001,62.9,944,2.2
2013,1,10,11,30,591,70,938,5,13.100000000000001,56.26,943,2.3000000000000003
2013,1,10,12,30,658,75,964,5.1000000000000005,15.200000000000001,52.800000000000004,941,2.4000000000000004
2013,1,10,13,30,657,75,971,5.1000000000000005,16.8,53.15,940,1.9000000000000001
2013,1,10,14,30,586,74,946,4.6000000000000005,17.7,57.24,940,0.6000000000000001
2013,1,10,15,30,454,69,888,3.2,17.5,64.35,940,-0.6000000000000001
2013,1,10,16,30,259,47,753,1.6,15.100000000000001,73.59,940,2.2
2013,1,10,17,30,77,30,461,1.1,13.200000000000001,84.2,940,3.8000000000000003
2013,1,10,18,30,0,0,0,1.6,9.8,95.96000000000001,941,2
2013,1,10,19,30,0,0,0,1.8,8.700000000000001,108.19,941,2.2
2013,1,10,20,30,0,0,0,2.2,8.4,120.8,940,2.5
2013,1,10,21,30,0,0,0,2.4000000000000004,8.200000000000001,133.64000000000001,940,2.9000000000000004
2013,1,10,22,30,0,0,0,2.6,7.800000000000001,146.52,940,3.3000000000000003
2013,1,10,23,30,0,0,0,2.6,7.4,159.08,940,3.7
2013,1,11,0,30,0,0,0,2.6,7,169.53,940,3.9000000000000004
2013,1,11,1,30,0,0,0,2.6,6.4,168.11,939,4
2013,1,11,2,30,0,0,0,2.5,5.7,156.92000000000002,939,4
2013,1,11,3,30,0,0,0,2.7,5.7,144.25,938,4.1000000000000005
2013,1,11,4,30,0,0,0,2.8000000000000003,5.9,131.36,938,4.2
2013,1,11,5,30,0,0,0,2.6,5.300000000000001,118.54,938,4.4
2013,1,11,6,30,0,0,0,2.4000000000000004,4.4,105.97,938,4.4
2013,1,11,7,30,0,0,0,2.8000000000000003,5.300000000000001,93.82000000000001,939,4.4
2013,1,11,8,30,55,49,45,3.4000000000000004,8.200000000000001,82.21000000000001,940,4.5
2013,1,11,9,30,212,118,301,3.8000000000000003,11.600000000000001,71.77,940,4.6000000000000005
2013,1,11,10,30,384,151,509,4.3,14.9,62.82,939,4.7
2013,1,11,11,30,452,225,407,4.800000000000001,17.400000000000002,56.15,938,4.1000000000000005
2013,1,11,12,30,537,207,544,5.2,19.700000000000003,52.660000000000004,936,3.3000000000000003
2013,1,11,13,30,90,90,0,5.4,21.6,52.980000000000004,935,1.8
2013,1,11,14,30,131,131,0,5.1000000000000005,22.200000000000003,57.06,935,0.1
2013,1,11,15,30,48,48,0,3.9000000000000004,21.200000000000003,64.17,935,-0.5
2013,1,11,16,30,153,116,128,2.4000000000000004,17.900000000000002,73.42,935,2.3000000000000003
2013,1,11,17,30,44,37,71,2,15.700000000000001,84.04,935,3.8000000000000003
2013,1,11,18,30,0,0,0,1.8,13.700000000000001,95.8,936,3.8000000000000003
2013,1,11,19,30,0,0,0,1.6,13,108.03,936,4.2
2013,1,11,20,30,0,0,0,1.4000000000000001,12.3,120.66,936,4.9
2013,1,11,21,30,0,0,0,1.3,11.5,133.5,936,5.6000000000000005
2013,1,11,22,30,0,0,0,1.1,10.8,146.37,937,6.2
2013,1,11,23,30,0,0,0,0.9,10.3,158.92000000000002,937,6.2
2013,1,12,0,30,0,0,0,0.8,10,169.35,937,5.7
2013,1,12,1,30,0,0,0,0.9,8.9,168.04,937,5.2
2013,1,12,2,30,0,0,0,1.1,7.2,156.92000000000002,936,4.1000000000000005
2013,1,12,3,30,0,0,0,1.5,5.9,144.27,936,3
2013,1,12,4,30,0,0,0,2.3000000000000003,5.300000000000001,131.38,936,1.6
2013,1,12,5,30,0,0,0,2.8000000000000003,4.7,118.56,936,-0.30000000000000004
2013,1,12,6,30,0,0,0,3.1,4.2,105.98,936,-1.5
2013,1,12,7,30,0,0,0,3.7,4.6000000000000005,93.81,937,-1.9000000000000001
2013,1,12,8,30,3,3,0,4.1000000000000005,6.4,82.18,938,-2.2
2013,1,12,9,30,210,119,290,4.1000000000000005,9,71.72,938,-4
2013,1,12,10,30,315,198,256,4,11.3,62.74,938,-6.6000000000000005
2013,1,12,11,30,374,262,200,4.3,13,56.03,937,-7.1000000000000005
2013,1,12,12,30,679,81,983,4.800000000000001,14,52.51,937,-7.1000000000000005
2013,1,12,13,30,674,80,981,4.9,14.4,52.81,936,-6.9
2013,1,12,14,30,600,78,954,4.6000000000000005,14.3,56.870000000000005,936,-6.800000000000001
2013,1,12,15,30,464,71,896,4.2,13.700000000000001,63.980000000000004,936,-6.7
2013,1,12,16,30,282,58,775,3.2,11.600000000000001,73.24,937,-6.4
2013,1,12,17,30,83,33,474,2.4000000000000004,10,83.87,937,-4.1000000000000005
2013,1,12,18,30,0,0,0,2.8000000000000003,6.6000000000000005,95.63,938,-4.5
2013,1,12,19,30,0,0,0,3.2,5.800000000000001,107.88,938,-5.5
2013,1,12,20,30,0,0,0,3.3000000000000003,4.9,120.51,939,-5.9
2013,1,12,21,30,0,0,0,3.1,3.7,133.35,939,-5.7
2013,1,12,22,30,0,0,0,3.1,2.7,146.22,940,-5.300000000000001
2013,1,12,23,30,0,0,0,3.3000000000000003,1.7000000000000002,158.76,941,-5.300000000000001
2013,1,13,0,30,0,0,0,3.5,0.7000000000000001,169.16,941,-5.5
2013,1,13,1,30,0,0,0,3.4000000000000004,-0.2,167.97,942,-5.5
2013,1,13,2,30,0,0,0,3.2,-1.1,156.92000000000002,943,-5.6000000000000005
2013,1,13,3,30,0,0,0,3.1,-1.8,144.29,943,-5.7
2013,1,13,4,30,0,0,0,3.1,-2.5,131.4,944,-5.9
2013,1,13,5,30,0,0,0,3,-3.2,118.57000000000001,945,-6.2
2013,1,13,6,30,0,0,0,2.9000000000000004,-3.7,105.98,946,-6.800000000000001
2013,1,13,7,30,0,0,0,3.3000000000000003,-3.3000000000000003,93.79,947,-7.4
2013,1,13,8,30,117,36,590,3.8000000000000003,-1.2000000000000002,82.14,947,-7.800000000000001
2013,1,13,9,30,325,57,853,3.7,1.6,71.66,948,-8.700000000000001
2013,1,13,10,30,506,66,956,3.4000000000000004,4.2,62.64,947,-9.4
2013,1,13,11,30,636,72,1005,3,6.4,55.9,946,-10.3
2013,1,13,12,30,699,79,1015,2.8000000000000003,8,52.34,945,-10.9
2013,1,13,13,30,694,79,1013,2.6,8.9,52.620000000000005,945,-11.3
2013,1,13,14,30,620,74,993,2.4000000000000004,9.1,56.68,944,-11.4
2013,1,13,15,30,477,68,925,2.4000000000000004,8.700000000000001,63.79,944,-11.4
2013,1,13,16,30,292,56,811,2,6.800000000000001,73.06,944,-11.200000000000001
2013,1,13,17,30,89,32,521,1.6,5.300000000000001,83.69,944,-6.800000000000001
2013,1,13,18,30,0,0,0,3.1,2.2,95.47,944,-7.6000000000000005
2013,1,13,19,30,0,0,0,4,1.6,107.72,944,-8.700000000000001
2013,1,13,20,30,0,0,0,4.2,0.7000000000000001,120.36,944,-8.6
2013,1,13,21,30,0,0,0,3.7,-0.4,133.2,944,-8.3
2013,1,13,22,30,0,0,0,3.1,-1.4000000000000001,146.08,945,-7.9
2013,1,13,23,30,0,0,0,2.8000000000000003,-2.1,158.6,945,-7.7
2013,1,14,0,30,0,0,0,2.8000000000000003,-2.7,168.96,946,-7.800000000000001
2013,1,14,1,30,0,0,0,2.6,-3.4000000000000004,167.88,947,-8
2013,1,14,2,30,0,0,0,2.3000000000000003,-4,156.91,947,-8.200000000000001
2013,1,14,3,30,0,0,0,2.1,-4.4,144.29,947,-8.5
2013,1,14,4,30,0,0,0,2.1,-4.7,131.41,947,-9
2013,1,14,5,30,0,0,0,2.3000000000000003,-4.800000000000001,118.57000000000001,947,-9.4
2013,1,14,6,30,0,0,0,2.4000000000000004,-4.9,105.97,947,-9.700000000000001
2013,1,14,7,30,0,0,0,3.1,-4.1000000000000005,93.77,947,-9.9
2013,1,14,8,30,116,35,588,3.9000000000000004,-1.9000000000000001,82.10000000000001,947,-10.4
2013,1,14,9,30,319,55,835,3.8000000000000003,0.6000000000000001,71.59,948,-10.9
2013,1,14,10,30,497,67,934,3.4000000000000004,3,62.550000000000004,948,-10.5
